SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET3229,MGI_MP:0004508__ABNORMAL_SHOULDER_BONE_MORPHOLOGY,0.89010989010989,1,0.0160304351647231,-0.0561579241814743,-0.200963722954053,8,PDGFRA|TBX15|RUNX2
MOSET323,"GAD_PATHOLOGICAL_CONDITIONS,_SIGNS_AND_SYMPTOMS_INFLAMMATION",0.989010989010989,1,0.00480899561354898,-0.0155521145757872,-0.0784598648849619,40,NOS3|PECAM1|LTC4S|TLR4|GNB3|PLG|PPARG|CX3CR1|VCAM1|HMOX1|F13A1|AGER|CD14|IL10RA|SPP1|SERPINE1|PTGS2|TNF|ITGA2|ADRB2
MOSET3230,MGI_MP:0003463__ABNORMAL_SINGLE_CELL_RESPONSE,0.677322677322677,1,0.0314928902471297,-0.177739302598085,-0.66158397251243,9,SCN11A|GLRA1|GRIN3A
MOSET3234,MGI_MP:0003228__ABNORMAL_SINUS_VENOSUS,0.562437562437563,1,0.0402477565068868,-0.258644193724259,-0.853346424594188,6,HAND2|NTF3
MOSET3235,MGI_MP:0006355__ABNORMAL_SIXTH_BRANCHIAL_ARCH_ARTERY_MORPHOLOGY,0.952047952047952,1,0.0102389179310485,-0.0295503394505812,-0.121580010217879,13,TBX2|EDNRA|PLXND1|PAX3|FGF8|TBX1
MOSET3237,MGI_MP:0003084__ABNORMAL_SKELETAL_MUSCLE_FIBER_MORPHOLOGY,0.123876123876124,1,0.121543282035469,-0.276544166557485,-1.46786073735221,58,MSTN|CHRNG|PPP3CB|CACNA1S|EMD|ACTG1|MBNL1|GNE|SKI|GAA|ILF3|SCN8A|POMGNT1|RYR1|IGHMBP2|MTM1|PPP3CA|CACNB1|VPS54|MAML1|PARL|PTPN11|NFATC3|SOD2
MOSET3239,MGI_MP:0000759__ABNORMAL_SKELETAL_MUSCLE_MORPHOLOGY,0.79020979020979,1,0.0235084845013289,-0.12576768576439,-0.664253385909174,56,DYSF|DES|SRPK3|MYF5|MYOZ2|TTPA|TWIST2|COL6A1|ITGA7|PAX3|HSPG2|PAX7|MEOX2|ACTN3|LPL|TBX1|BAG3|COL13A1
MOSET324,"GAD_DIGESTIVE_SYSTEM_DISEASES_LIVER_CIRRHOSIS,_ALCOHOLIC",0.896103896103896,1,0.0155348639580133,-0.0521618669579349,-0.186663647791288,8,ACE|CD14|TNF|ALDH2|IL1RN
MOSET3240,MGI_MP:0002113__ABNORMAL_SKELETON_DEVELOPMENT,0.883116883116883,1,0.0165979932903049,-0.0996163080713192,-0.522201002677687,52,BMP2|SLC7A7|LEPR|TBX15|ILK|WNT9A|PTHLH|RUNX2|HCK|AXIN2|FGF23|SOX9|TNFRSF11B|RXRA|COL2A1|CRYAB|GLI3|CNN1|JUNB|SLC4A2
MOSET3241,MGI_MP:0002115__ABNORMAL_SKELETON_EXTREMITIES_MORPHOLOGY,0.984015984015984,1,0.00581457622839549,-0.0240038406144983,-0.125263760530163,51,GUSB|COL1A2|TBX15|SHOX2|CDKN1A|RUNX2|TRP63|DMP1|MSX2|IGF1|COL1A1|FGF8|SOX9|ZEB1|COL2A1|HEXA|GDF5|GLI3|CNN1
MOSET3242,MGI_MP:0005508__ABNORMAL_SKELETON_MORPHOLOGY,0.998001998001998,1,0.00204130030921835,-0.00373522584776287,-0.0199897248423294,64,EDNRA|PDGFRB|SPARC|BMP2|GUSB|PDGFRA|TBX15|FOXC1|CSF1R|WWTR1|BMP5|CDKN1A|RUNX2|BMPER|HSPG2|EDA|COL1A1|ROR2|REL|FGFR3|BMP7|CSRNP1
MOSET3243,MGI_MP:0001533__ABNORMAL_SKELETON_PHYSIOLOGY,0.766233766233766,1,0.0252009996957834,-0.123457213639263,-0.547020233245852,17,SPARC|CSF1R|PCOLCE|TNFRSF11B|CTSK|JUNB|CNMD|GSN
MOSET3245,MGI_MP:0001191__ABNORMAL_SKIN_CONDITION,0.628371628371628,1,0.035090109926935,-0.16375679877213,-0.859117563318624,53,LSR|COL17A1|PPARD|PTPN6|GATA3|APOE|B2M|DPT|TGFA|CALCRL|APOC1
MOSET3246,MGI_MP:0002096__ABNORMAL_SKIN_CONDITION/_MORPHOLOGY,0.956043956043956,1,0.00978249842757038,-0.0479694568343715,-0.245563575159441,43,ITGA5|IL1R1|DSP|FOXN1|TGFA|PDPN|IL1RL2|ELOVL3|MSX2|HSPG2|FREM1|ITGB2|KRT14|RXRA|IL36RN|ATOX1|ITGA2|CTSL
MOSET3248,MGI_MP:0002060__ABNORMAL_SKIN_MORPHOLOGY,0.87012987012987,1,0.0176259777744384,-0.100060002790311,-0.497331127597006,36,COL17A1|PPARD|GATA3|APOE|PPARG|COL1A2|A4GALT|PTHLH
