SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET2811,MGI_MP:0003111__ABNORMAL_NUCLEUS_MORPHOLOGY,0.284715284715285,0.588376744870549,0.0723570851036907,0.233210745123121,1.29354850684432,21,HTT|GADD45A|EWSR1|LEMD3|MECP2|LATS2|TOR1A|ZMPSTE24|ERCC1|LMNB1|BUB3|LBR
MOSET2840,MGI_MP:0004269__ABNORMAL_OPTIC_CUP_MORPHOLOGY,0.284715284715285,0.588376744870549,0.0723570851036907,0.314874989714576,1.33332430298117,8,ALDH1A2|VSX2|MITF|ALDH1A1
MOSET4581,MGI_MP:0008050__DECREASED_MEMORY_T_CELL_NUMBER,0.284715284715285,0.588376744870549,0.0723570851036907,0.339494858472842,1.35447331045251,7,IL7R|IL2RB
MOSET2994,MGI_MP:0006298__ABNORMAL_PLATELET_ACTIVATION,0.285714285714286,0.590170380078637,0.0721797965581253,0.294534641565789,1.35675818773749,11,FCER1G|VASP|ENTPD1|ADAMTS13|ITGA2B|P2RY12|ITGB3|LAT
MOSET1671,MGI_MP:0002458__ABNORMAL_B_CELL_NUMBER,0.286713286713287,0.591691077025633,0.072003313661988,0.288255253469442,1.36612749680684,12,PTPRC|IL2RG
MOSET4631,MGI_MP:0005618__DECREASED_POTASSIUM_EXCRETION,0.286713286713287,0.591691077025633,0.072003313661988,0.378236547682472,1.3957894573407,5,AGTR1A|SCNN1G|VAV3
MOSET37,SCHULLER_UP_CEREBELLAR_PURKINJE_LAYER_P22,0.287712287712288,0.592395259061926,0.0718276293603809,0.191656998284493,1.26098722532907,52,OLIG3|ETS1|TGFB1I1|KLF15|GLI1|IRX3|RUNX2|HOXA7
MOSET5337,MGI_MP:0004762__INCREASED_ANTI-DOUBLE_STRANDED_DNA_ANTIBODY_LEVEL,0.287712287712288,0.592395259061926,0.0718276293603809,0.234875017593169,1.288449948494,20,LYN|TRAF3IP2|CDKN1A|IKZF3|C1QA|B9D2|FAS|BLNK
MOSET7227,LAKE_2018_CER_MIC,0.287712287712288,0.592395259061926,0.0718276293603809,0.163617278850887,1.19251966388988,125,SYK|FLI1|ITPR2|DOCK8|LPCAT2|MSR1|SLC1A3|SLCO2B1|EPB41L2|CSF1R|DOCK2|APBB1IP|CPED1|ARHGAP24|PLXDC2|RUNX1|INPP5D|SLC9A9|NEAT1|ARHGAP22|MAP3K5|ATP8B4|MAML2|RAD51B|AOAH|AKAP13|DOCK10
MOSET7303,TRAN_ACC_2020_INHIB_D,0.287712287712288,0.592395259061926,0.0718276293603809,0.209272273469082,1.28898654303066,35,BMP6|CPLX3|FREM1|EYA4|PRELID2|ROR2|TOX2|SLC6A1|TACR1|SLC25A48|PKP2|MYH11|EGFR|ADARB2|NRIP3|PAPSS2
MOSET7469,TRAN_NAC_2020_INHIB_D,0.287712287712288,0.592395259061926,0.0718276293603809,0.209272273469082,1.28898654303066,35,BMP6|CPLX3|FREM1|EYA4|PRELID2|ROR2|TOX2|SLC6A1|TACR1|SLC25A48|PKP2|MYH11|EGFR|ADARB2|NRIP3|PAPSS2
MOSET3689,MGI_MP:0002898__ABSENT_CARTILAGE,0.288711288711289,0.593637868980335,0.0716527366829457,0.36567303337862,1.39797186331929,6,SOX9|COL9A1|SOX5|SHH|FOXC2|DLX6
MOSET4482,MGI_MP:0005012__DECREASED_EOSINOPHIL_CELL_NUMBER,0.288711288711289,0.593637868980335,0.0716527366829457,0.254092831158588,1.33309746975843,17,CD34|IL1R1|CDKN1A|IL13|C3AR1|CSF2RB|IL4
MOSET6597,MGI_MP:0004623__THORACIC_VERTEBRAL_FUSION,0.288711288711289,0.593637868980335,0.0716527366829457,0.366215690785839,1.40004644831044,6,MYF5|BMP4
MOSET1578,MGI_MP:0004163__ABNORMAL_ADENOHYPOPHYSIS_MORPHOLOGY,0.28971028971029,0.594605941005212,0.0714786287425507,0.252635398557373,1.32545105287935,17,SLC6A3|DUOX2|PROP1
MOSET2218,MGI_MP:0000550__ABNORMAL_FORELIMB_MORPHOLOGY,0.28971028971029,0.594605941005212,0.0714786287425507,0.201413516692271,1.2764129984561,41,TBX3|HIC1|EN1|BMP4|BMP5|TRP63|HSPG2|CHKB|RSPO2|LRP5|ZBTB16
MOSET3292,MGI_MP:0004100__ABNORMAL_SPINAL_CORD_INTERNEURON_MORPHOLOGY,0.28971028971029,0.594605941005212,0.0714786287425507,0.364665322676999,1.39411937467878,6,EVX1|OLIG2|ASCL1
MOSET5480,MGI_MP:0008151__INCREASED_DIAMETER_OF_LONG_BONES,0.28971028971029,0.594605941005212,0.0714786287425507,0.312210095731662,1.35654378646608,9,PTHLH|HSPG2|FGFR3|HEXA|RBL1
MOSET1196,"GAD_NEOPLASMS_LEUKEMIA-LYMPHOMA,_ADULT_T-CELL",0.290709290709291,0.595029061847244,0.0713052987340038,0.372908897176345,1.3761290663647,5,TNF|BCL2|NOTCH1
MOSET3123,MGI_MP:0003461__ABNORMAL_RESPONSE_TO_NOVEL_OBJECT,0.290709290709291,0.595029061847244,0.0713052987340038,0.275891717127518,1.34919615795941,13,SLC6A3|S100A1|NPAS3|TNC
MOSET4401,MGI_MP:0005120__DECREASED_CIRCULATING_GROWTH_HORMONE_LEVEL,0.290709290709291,0.595029061847244,0.0713052987340038,0.311304867398919,1.35261059568557,9,PROP1|PCSK1|IGF1|HMX3|PAX6
MOSET5243,MGI_MP:0003290__HYPOPERISTALSIS,0.290709290709291,0.595029061847244,0.0713052987340038,0.292231655585059,1.34614960509679,11,SMTN|NRTN|MYH11|EGFR
MOSET5806,MGI_MP:0002035__LEIOMYOSARCOMA,0.290709290709291,0.595029061847244,0.0713052987340038,0.372129045758915,1.3732512154711,5,PSMB9
MOSET6713,SIEGERT_RETINAL_GANGLION_NEURONS,0.290709290709291,0.595029061847244,0.0713052987340038,0.275825562096008,1.34887263931495,13,RBPMS|FBXO2|SNCG
MOSET2113,MGI_MP:0006011__ABNORMAL_ENDOLYMPHATIC_DUCT_MORPHOLOGY,0.291708291708292,0.596531533861234,0.0711327399327894,0.310170692955292,1.34768264071132,9,GATA3|PAX3|HMX3
MOSET5381,MGI_MP:0008406__INCREASED_CELLULAR_SENSITIVITY_TO_HYDROGEN_PEROXIDE,0.291708291708292,0.596531533861234,0.0711327399327894,0.370846008570169,1.36851648057464,5,LYZ2|GPX1
