SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET2087,MGI_MP:0001378__ABNORMAL_EJACULATION,0.138861138861139,0.947577276524645,0.11378726182188,-0.564979564678985,-1.81845204107378,6,NOS3|ETV4|DDO|ESR1|KISS1R
MOSET2581,MGI_MP:0001175__ABNORMAL_LUNG_MORPHOLOGY,0.13986013986014,0.947577276524645,0.11331290842208,-0.25206469725111,-1.35092771984574,101,SFTPC|PRDX6|KLF2|PDGFA|ABCA3|DBNL|FOXA2|ATP2A1|HMOX2|PSEN2|WNT7B|LHX4|THBS1|KIFAP3|DHCR7|NOS3|CFTR|CSF2|BLOC1S6|CRH|B9D2|MADD|NODAL
MOSET269,GAD_DIGESTIVE_SYSTEM_DISEASES_PANCREATITIS,0.140859140859141,0.947577276524645,0.112843355675562,-0.431660060636918,-1.67223239420128,12,GSTT1|MIF|CFTR|CAT|PRSS1
MOSET3123,MGI_MP:0003461__ABNORMAL_RESPONSE_TO_NOVEL_OBJECT,0.142857142857143,0.947577276524645,0.111918316325105,-0.413600470664323,-1.63030756067527,13,S100A1|SLC6A3|WASF1|PFN2|PRNP|NPAS3
MOSET3904,MGI_MP:0001159__ABSENT_PROSTATE_GLAND,0.142857142857143,0.947577276524645,0.111918316325105,-0.593774791170843,-1.77594851037604,5,FGF10|AR|CYP11A1|KISS1R|LHCGR
MOSET4095,MGI_MP:0002316__ANOXIA,0.142857142857143,0.947577276524645,0.111918316325105,-0.595641420504923,-1.78153149846273,5,MAPK8IP3|XBP1|ECEL1|TH
MOSET424,GAD_CARDIOVASCULAR_DISEASES_ATRIAL_FIBRILLATION,0.141858141858142,0.947577276524645,0.112378519110475,-0.517359416952608,-1.74289629841828,7,SCN5A|NOS3|GJA5|MINK1
MOSET4563,MGI_MP:0005631__DECREASED_LUNG_WEIGHT,0.140859140859141,0.947577276524645,0.112843355675562,-0.561372102214844,-1.80684100610698,6,DHCR7|DEDD|FEN1
MOSET4576,MGI_MP:0004876__DECREASED_MEAN_ARTERIAL_BLOOD_PRESSURE,0.142857142857143,0.947577276524645,0.111918316325105,-0.517020834038186,-1.74175566989405,7,GNAS|ADRB2
MOSET4615,MGI_MP:0005290__DECREASED_OXYGEN_CONSUMPTION,0.140859140859141,0.947577276524645,0.112843355675562,-0.414389201411734,-1.64644993594492,14,NMU|GNAS|HRH3|POMC
MOSET5327,MGI_MP:0001353__INCREASED_AGGRESSION_TO_OTHER_MICE,0.141858141858142,0.947577276524645,0.112378519110475,-0.473691156082279,-1.68306260108019,9,GALNS|OXTR|NPY1R|OXT
MOSET5523,MGI_MP:0003893__INCREASED_HEPATOCYTE_PROLIFERATION,0.142857142857143,0.947577276524645,0.111918316325105,-0.557750501380674,-1.79518446516183,6,SMARCB1|HNF1A|ANAPC2|TRIM24
MOSET5870,MGI_MP:0001182__LUNG_HEMORRHAGE,0.141858141858142,0.947577276524645,0.112378519110475,-0.350046113234388,-1.57656985291873,24,PRDX6|PDGFA|ABCA3|PSEN2|WNT7B|THBS1|NOS3
MOSET6383,MGI_MP:0000910__SMALL_FACIAL_MOTOR_NUCLEUS,0.142857142857143,0.947577276524645,0.111918316325105,-0.593823951355464,-1.77609554584798,5,CNTFR|HOXB1
