SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET123,PALMER_GRANULOCYTES,0.974025974025974,1,0.00745009291296374,0.071599383196361,0.525265135412957,302,PIM1|XK|SPOPL|ACSL1|ARL5B|PRC1|CELF2|SH3GLB1|JAZF1|RAB10|DUSP6|HDGF|TSPAN5|MME|SLC25A37|TIAM2|TMOD1|PICALM|RAC1|PCK1|CPVL|MIIP|MOG|NDE1|NATD1|WT1|GSPT1|TGFA|KCNJ2|LECT2|CAMSAP2|PPP1R18|EGLN1|KRIT1|PPM1A|OXCT1|CHST15|EIF4E3|HLX|TST|NXPH3|MYCN|CD46|FAM104A|INHBB|FAM214B|PARPBP|EPB42|GLUL|OLIG1|RIPK2|NR1H4|SEC14L1|RELL1|NINJ2|SAP30|LYPLA2|MX2|GSN|DYSF|PPM1D|SPTBN2|NRBF2|RGS20|NIBAN1|TBC1D10C|SOD2|SNX27|SMOX|TSPAN7|DLX4|LRRK2|IMPA2|MEGF9|CMTM6|SNCA|STRADB|ACOX1|BCL2L1|RNPEP|DCAF12|TMCC1|LIMK2|RBM7|DHRS9|SIAH2|TALDO1|STX3|USP47|MOB3A
MOSET124,PALMER_LYMPHOCYTES,0.608391608391608,1,0.0366082221336689,0.146167041511606,0.835817080896461,36,PCP2|RPS21|STAMBPL1|UQCRB|MALAT1|RPL35|RPL11|FAM162A|RPL31|LSM3|COX6C|RPL32|ZC3H15
MOSET1241,GAD_NUTRITIONAL_AND_METABOLIC_DISEASES_METABOLIC_DISEASES,0.115884115884116,1,0.126253987849115,0.569330270130603,1.89309248245929,5,AQP7|ADIPOQ|PPARG|ENPP1
MOSET1243,"GAD_PATHOLOGICAL_CONDITIONS,_SIGNS_AND_SYMPTOMS_METAPLASIA",0.177822177822178,1,0.0982123351217438,0.505994443376454,1.6824931453274,5,MPO|IL1B|MUC1
MOSET1245,GAD_NERVOUS_SYSTEM_DISEASES_MIGRAINE_WITH_AURA,0.470529470529471,1,0.0484087618816951,0.265939931225332,1.03187455133938,8,HTR2A|SLC6A4|CACNA1A
MOSET1257,GAD_NEOPLASMS_MULTIPLE_MYELOMA,0.28971028971029,1,0.0714786287425507,0.352280947380702,1.36688666064168,8,HPSE|CXCL12|NFKBIA|XRCC3|FGFR3|ERCC2|PARP1|CTLA4
MOSET126,RUNNE_DOWN_IN_HD_MODEL,1,1,0,0.000659475246125529,0.00489487211748033,405,CDK16|HIVEP2|EPHA4|NOS1AP|SPRED2|UNC13B|SSTR2|KLHL2|FOXP1|KCNAB3|CELF2|BAIAP2|SYNDIG1|IVNS1ABP|OPCML|PMEPA1|TRPC4|ADGRL2|KCNN1|TPBG|ATP2B1|EVL|GLCCI1|CALM1|GRM8|CD47|MARK1|DGKZ|CDK17|PELI1|MTCL1|CPLX1|PIP5K1C|CYP26B1|PTPRO|TRIO|DRD1|ENC1|ELAVL4|LZTS1|GUCY1B1|KCNK3|RASGRP1|GLS2|HCRTR1|PDE10A|MMD|ATP2A2|LRP12|RBMS1|KCNH1|GUCY1A1|GRP|RGS4|TTL|KCNB1|PPP1R1B|PRKCB|CCK|NGEF|PLCL2|ENO2|PRKAR2B|SBK1|HMGCS1|NUDT4|ATRNL1|TLCD3B|PCP4L1|RASD2|GNG7|SNAP91|DLGAP1|PIMREG|SLC16A7|ATP2B2|NEXN|CAMKK2|STC1|PLK2|ITPR1|CLMP|TSPAN1|MATK|AKT1|TRIM37|MRO|SGIP1|KCNV1|TMEM229B|RNF165|CAMK2B|SPOCK1|KLHL14|AMIGO1|DSCAM|ARL15|FHL2|FAM98C|HS3ST2|DPYSL5|SMPD3|YBX2|HABP4|USP2|MB21D2|KALRN|HTR7|ATP1B1|DUSP8|DBP|RPRM|CADPS|TTC9|CAMKK1|NPTX1|AAK1|LRATD1|SLC39A10|PITPNM2|TMEFF1|DPP8|RTN2|PLEKHO1|CDR2|GRIP2|IGSF8|SLC1A1|NEFH|SEC14L1|GABRD|CPNE8|ACRV1|ANKLE2|MEF2C|KCNJ4|SLC5A7|RAB3GAP2|CNR1
MOSET127,THOMAS_UP_IN_HD_MODEL,1,1,0,0.00316075008845385,0.0234915995074265,468,PSME4|NOS1AP|TRAK2|EXT1|EPHA7|DDX21|TLE4|PLAA|H2-M3|LUZP2|CELF2|SMC5|VPS54|TRPC4|OTX1|SLC25A16|MTMR1|APPBP2|CUL3|HDGF|ACHE|GRM8|GOPC|TMEM25|CSTF3|TMEM65|KCNMB4|MAP2K4|FUBP1|CTIF|OLFR642|BCAT1|TRIM2|ITIH3|CTDP1|ACSL6|COG3|RBM3|ZCCHC8|SLITRK4|RORA|NACC1|PRKAA2|MLLT3|TPP2|MANEA|KIF21A|ASH2L|CYB5R4|CCN2|DDX1|NFYB|PIP5K1A|WT1|ATAD3A|MBOAT2|KLC2|TMPRSS2|PPP4R1|NDOR1|DPP10|PMM2|NHLRC2|BIN1|RNF11|AHCTF1|KLHL18|SCOC|KRTCAP3|OLFR1129|COPS2|TCF25|ZFP597|DSCAM|HUS1|TRP53I11|EHBP1|GPM6A|UGT2A1|KIF1B|CIB2|SLC30A5|CUL5|GOSR1|SLC25A18|WSB1|HERPUD1|B230217C12RIK|ATP1B1|MMGT1|ZFP521|TIMM17A|POLR3K|CADPS|PPM1L|CRK|NRIP3|RBAK|HMGN3|SH3GL2|CLP1|ZFP553|STRAP|PIP4K2A|CERK|CHRNB2|EXOC8|PCDH10|SRSF6|DHX36|ULK1|GPR85|CCNF|GALNT1|GMCL1|MEF2C|CDK14|CUX2|DSG1C|NCOR1|THOC1|SAP30|NDUFC2|NEUROD2|PAFAH1B1|COPB2|CDAN1|HSD11B1|SYTL2|FASN|ARMCX2|RRN3|COG6|SLC35A5|DOCK9|KLHDC3|MOSPD1|RAB34|PPM1B|GDI1|SGCB|TRIP12|MEGF9|EED|DDX52|PEX2|HPS6|KIFAP3|SEH1L|USP22|NELL2|OSBPL11|KAZALD1|ARHGEF3|TEX261|NMT1|USP39|WIZ|PCDHAC2|IL12RB1|GOLGA3|WDR1|ANTXR1|PCDHB22|GRHPR|MEGF10|SEC23B|ARMCX5|WDR45B|2610042L04RIK|1700123O20RIK|USP47|1700019D03RIK|ZFP667|RBM12|GABRG2|GLRA2|NAP1L3|SNX4|UBR5|RAD21|ELAVL2|GMPR2|DLAT|GLO1|RRM2B|UBA1|MEIS1|RANBP9|MRPS11|MATR3|ATP9B|KLHDC2|XPNPEP1|GDAP1|DNAJC6|KCNC1|SERINC1|AKR1C12|UROD|BCL10|MRPL18|TIMM9|KPNA3|BFAR|ZFP282|GPATCH1|GPD2|OGDH|SIRT3|CDC23|GTF3C3|EXTL2
MOSET128,THOMAS_DOWN_IN_HD_MODEL,1,1,0,0.00756618170797048,0.056630350007475,500,HOMER1|POU3F1|PRC1|SYNDIG1L|LYNX1|CYP2A5|BAIAP2|IVNS1ABP|DDIT3|ACKR2|CELF1|KMT5C|NIN|RRAGD|CAMK2N1|SLC25A37|HMX1|CDCA7|FOXO1|MARK2|TIAM2|CTCF|STK11|RGN|SSBP4|ACTN2|DUSP11|EXTL1|PDE10A|SRPK1|ATP2A2|TMOD1|MMP17|RAP1GAP|CCND2|EEF2K|RGS9|GUCY1A1|RGS4|CLSPN|PAPLN|GPR31C|PPP1R1B|CDK2AP1|PPARGC1B|CSDE1|ASPHD2|NGEF|SHISA2|ZSWIM4|GPR158|BCL11B|FRAT2|RXRG|SBK1|SHC3|GPHN|HMGN2|WARS2|MYO5A|RASSF3|RHEB|PPP2R5C|ARL3|GNG7|SNAP91|PDE7B|THEG|SCN4B|DACH1|PARD6G|FKBP1A|CIART|STAU2|PARP6|ITPR1|PLPP2|NELFE|RAP1B|GPX6|D8ERTD738E|CCNE1|HEY1|GBA2|CSNK1G2|GPRIN3|KCNMB1|HNRNPA1|USH2A|IDO1|SNX13|NHP2|PDE1B|RYR1|INPPL1|LMTK2|LMO3|LMNB1|PHEX|PRIMA1|ACER1|6330403K07RIK|AI593442|SMPD3|LRRC4C|ABCC12|NAV1|ONECUT2|HNRNPK|RARB|PPP1R9A|SPRED1|GOLGA7|MAPKAP1|DBP|NRF1|LRRC20|DBPHT2|CORO2B|MRPS30|SEC23A|LIMD1|GATAD1|NDEL1|NTRK3|PITPNM2|UGP2|UBE2K|TNFRSF4|MRAS|SEC14L1|FCHO1|GABRD|HNRNPA2B1|CYP2D22|ZFP637|ZDHHC12|REPIN1|RNF5|TBC1D8|KCNJ4|GLDC|H2AX|CNR1|SIRT7|BCL2|SRSF5|CYTH1|EIF5A|SLMAP|MOBP|IRAK1|HSD11B1|SERPINA9|RASL10B|HNRNPH1|KDM3A|WIPI1|TBC1D10C|PSMC3IP|DMKN|NF1|PSMD11|ARHGEF15|GNB5|RPS6KL1|DRD2|BCCIP|TRIM11|ZFHX2|BBC3|CYP4F14|DLK2|ETV1|PITPNM3|SNCA|NOL4|DTYMK|PLCXD1|GTF3C4|SCAMP4|A730018C14RIK|UBTF|GALNT11|TLNRD1|NAPA|RAB6A|STK19|ARPC5L|RASGEF1C|RASGRP2|CDC42|PPP1R9B|OLFR1042|GAS7|ADORA2A|SRM|RAB40C|PRKD1|MATN4|KLF16|VTI1B|SRXN1|LIN54|MSMO1|WNT8B|RNF144A|DDX47|HPCA|RAB8B|RHOBTB2|CAR11|LMO2|HMGN1|RBBP7|SRRT|ZEB1|SFXN3|SNRPA1|CFAP100|CNN3|PPP5C|ACAT2|SFXN5|GIT1|ACTA2|ZFPM1|PPP1CA|MPP3|PDE1C|DLX1|RHBDD1
MOSET1283,"GAD_NEOPLASMS_NEOPLASMS,_HORMONE-DEPENDENT",0.407592407592408,1,0.0550211117163117,0.334948309845841,1.11374392096901,5,VDR|CYP19A1|CYP17A1
MOSET1286,"GAD_NEOPLASMS_NEOPLASMS,_SQUAMOUS_CELL",0.255744255744256,1,0.0778840111977068,0.410094567553688,1.45267449459678,6,MPO|NAT2|GPX1
MOSET129,THOMAS_UP_IN_HD_3models,0.567432567432567,1,0.0398406946073899,0.173821122003611,0.876363233430887,20,RBM3|BIN1|CLP1|PCDH10|GDI1|STRIP1
MOSET13,FOSTER_EARLY_ENDOSOME_PROTEINS,0.883116883116883,1,0.0165979932903049,0.0701327655972641,0.416920512018788,45,XK|TFRC|RAB10
MOSET130,THOMAS_DOWN_IN_HD_3models,0.996003996003996,1,0.00288973010331959,0.00462584398289845,0.0289283366238531,60,HOMER1|IVNS1ABP|FOXO1|ZBTB18|PDE10A|CLSPN|PPP1R1B|CDK2AP1|PPARGC1B|RXRG|PHACTR1|MYO5A|PDE7B|IDO1|RYR1|RARB|DBP|PITPNM2|SEC14L1|FCHO1|GABRD|SLMAP|GNB5|DRD2
MOSET1307,GAD_MALE_UROGENITAL_DISEASES_OLIGOSPERMIA,0.793206793206793,1,0.0232958000490367,0.0989149457472873,0.383800261936814,8,RBMX|AHR|DAZL
MOSET1310,GAD_DISORDERS_OF_ENVIRONMENTAL_ORIGIN_OPIOID-RELATED_DISORDERS,0.856143856143856,1,0.0187018035626708,0.0795417424984833,0.264485980573365,5,TTC12|OPRK1|OPRM1
MOSET1317,GAD_STOMATOGNATHIC_DISEASES_ORAL_SUBMUCOUS_FIBROSIS,0.210789210789211,1,0.0883594442500905,0.481136897768571,1.59983877897537,5,MMP3|MMP9|MMP2
